epoch,mark,Measured Torque (R),Desired Torque (R),Measured Torque (L),Desired Torque (L),Gait/100 (R),Toe FSR (R),Gait/100 (L),Toe FSR (L),Heel FSR (R),Heel FSR (L)
1777206705.888314,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000
1777206705.947805,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1777206705.979286,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1777206706.008580,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.660000,0.000000,0.000000
1777206706.039637,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.660000,0.500000,0.000000
1777206706.072785,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000
1777206706.073256,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.660000
1777206706.073608,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000
1777206706.108988,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.280000,0.250000,0.000000
1777206706.109432,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.330000,0.250000,0.250000
1777206706.109764,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.200000,0.250000,0.500000
1777206706.139505,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.250000
1777206706.139933,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,0.400000,0.000000
1777206706.169085,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
1777206706.169496,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.310000,0.200000,0.000000
1777206706.199010,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.340000,0.200000,0.250000
1777206706.199451,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.470000,0.200000,0.000000
1777206706.229895,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000
1777206706.263067,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.110000,0.800000,0.000000
1777206706.263522,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.180000
1777206706.263857,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.270000
1777206706.295840,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000
1777206706.296292,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000
1777206706.330588,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000
1777206706.331036,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.430000,0.600000,0.000000
1777206706.360670,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.400000,0.000000
1777206706.361108,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.460000,0.000000,0.090000
1777206706.390610,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000
1777206706.391052,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.090000
1777206706.422881,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000
1777206706.423392,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.400000,0.200000,0.000000
1777206706.454127,0,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.090000
