epoch,mark,Measured Torque (R),Desired Torque (R),Measured Torque (L),Desired Torque (L),Gait/100 (R),Toe FSR (R),Gait/100 (L),Toe FSR (L),Heel FSR (R),Heel FSR (L)
1784548604.610672,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-221.170000,0.000000,0.000000
1784548604.656090,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,0.000000,1.000000
1784548604.656641,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,0.000000,0.000000
1784548604.657023,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.699319,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1784548604.699922,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.741038,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,1.000000,0.000000
1784548604.741487,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,1.000000,0.000000
1784548604.742011,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.787926,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,2.000000,0.000000
1784548604.788531,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.880000,1.000000,0.000000
1784548604.789305,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.815672,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,1.000000,0.000000
1784548604.844939,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,0.000000,0.000000
1784548604.868681,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.869098,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580000,1.000000,0.000000
1784548604.892753,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,1.000000,0.000000
1784548604.916508,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,1.000000,0.000000
1784548604.916918,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,3.000000,1.500000
1784548604.941465,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,0.000000,0.000000
1784548604.967016,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.580000,1.000000,0.000000
1784548604.967429,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,1.000000,0.000000
1784548604.993979,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,2.000000,0.000000
1784548604.994425,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,1.000000,0.500000
1784548605.020538,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,1.000000,0.000000
1784548605.020964,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,1.000000,0.000000
1784548605.048008,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.000000
1784548605.070995,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000
1784548605.071441,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000
1784548605.094413,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,1.000000,0.000000
1784548605.094984,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,1.000000
1784548605.118593,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410000,1.000000,0.000000
1784548605.119067,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,1.000000,0.660000
1784548605.142673,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610000,1.000000,0.000000
1784548605.167236,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,1.000000,0.000000
1784548605.191641,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,1.000000,0.000000
1784548605.192059,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470000,2.000000,0.000000
1784548605.192566,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410000,0.000000,0.000000
