epoch,mark,Measured Torque (R),Desired Torque (R),Measured Torque (L),Desired Torque (L),Gait/100 (R),Toe FSR (R),Gait/100 (L),Toe FSR (L),Heel FSR (R),Heel FSR (L)
1777041175.405547,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777041175.455581,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.000000,1.000000
1777041175.501913,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,0.000000,1.000000
1777041175.502344,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,0.000000,1.000000
1777041175.503535,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090000,0.000000,0.330000
1777041175.545547,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090000,0.000000,0.000000
1777041175.546760,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.000000
1777041175.547139,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000
1777041175.594518,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000
1777041175.594981,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.430000,0.000000,0.000000
1777041175.596208,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000
1777041175.648001,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410000,0.230000,0.000000
1777041175.648430,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560000,0.150000,0.000000
1777041175.649652,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,0.000000,0.000000
1777041175.650072,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.490000,0.000000,0.200000
1777041175.691952,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000
1777041175.717428,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610000,0.000000,0.400000
1777041175.743656,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.720000,0.070000,0.000000
1777041175.744109,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560000,0.000000,0.200000
1777041175.770552,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.560000,0.070000,1.000000
1777041175.771960,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,0.070000,0.000000
1777041175.799218,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000
1777041175.828178,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610000,0.070000,0.000000
1777041175.828632,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.870000,0.150000,0.000000
1777041175.828960,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000
1777041175.855212,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640000,0.070000,0.200000
1777041175.880924,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520000,0.000000,0.000000
1777041175.881371,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000
1777041175.904968,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000
1777041175.905447,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.460000,0.000000,0.000000
1777041175.931748,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000
1777041175.957157,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360000,0.000000,0.000000
1777041175.957574,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.560000
1777041175.983702,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,0.070000,0.140000
1777041175.984157,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,0.000000,0.000000
1777041176.009493,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.070000,0.000000
1777041176.010299,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360000,0.070000,0.000000
1777041176.035736,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,0.070000,0.000000
1777041176.061297,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,0.000000,0.000000
1777041176.061725,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,0.230000,0.000000
1777041176.087726,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.150000,0.050000
1777041176.088142,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.150000,0.000000
1777041176.113752,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.070000,0.000000
1777041176.138765,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000
1777041176.139199,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000
1777041176.139521,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000
1777041176.187210,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000
1777041176.187644,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.150000,0.000000
1777041176.188040,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000
1777041176.188367,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.050000
1777041176.235871,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.050000
1777041176.236565,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,0.070000,0.000000
1777041176.236920,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.150000,0.000000
1777041176.284435,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.000000,0.000000
1777041176.284888,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.070000,0.000000
1777041176.285522,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.070000,0.000000
1777041176.307841,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000
1777041176.330836,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
1777041176.357549,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.070000,0.000000
1777041176.357982,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000
1777041176.381577,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.000000,0.000000
1777041176.405300,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.070000,0.000000
1777041176.405724,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,0.150000,0.000000
1777041176.429753,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,0.000000,0.050000
1777041176.454223,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1777041176.479587,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1777041176.480029,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.150000,0.050000
1777041176.505496,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.070000,0.050000
1777041176.505960,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,0.070000,0.050000
1777041176.506657,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000
1777041176.532051,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.050000
1777041176.557446,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.070000,0.000000
1777041176.558151,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.070000,0.000000
1777041176.584155,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.070000,0.000000
1777041176.609689,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.050000
1777041176.610120,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,0.150000,0.000000
1777041176.634943,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.000000,0.050000
1777041176.635378,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.300000,0.000000
1777041176.680663,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
1777041176.681137,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000
1777041176.681677,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.000000,0.000000
1777041176.682021,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.000000,0.050000
1777041176.706693,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.340000,0.070000,0.000000
1777041176.732200,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,0.000000
1777041176.758414,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.070000,0.000000
1777041176.784626,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.230000,0.030000
1777041176.785069,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.070000,0.000000
1777041176.785495,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000
1777041176.813213,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000
1777041176.838412,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.150000,0.120000
1777041176.838861,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.310000,0.000000,0.000000
1777041176.864344,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.070000,0.000000
1777041176.868165,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000
1777041176.894426,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410000,0.230000,0.000000
1777041176.920512,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170000,0.000000,0.030000
1777041176.920941,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
1777041176.947198,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000
1777041176.947686,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000
1777041176.973679,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
1777041176.974123,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280000,0.150000,0.090000
