epoch,mark,Measured Torque (R),Desired Torque (R),Measured Torque (L),Desired Torque (L),Gait/100 (R),Toe FSR (R),Gait/100 (L),Toe FSR (L),Heel FSBattery Level (Volts),???
1784017667.787398,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,9.210000,0.000000,0.000000
1784017667.788143,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,9.210000,0.000000,0.000000
1784017667.788601,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.590000,0.000000,0.000000
1784017667.836898,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.280000,0.000000,0.000000
1784017667.837637,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000
1784017667.838088,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.800000,0.000000,0.000000
1784017667.884406,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.710000,0.000000,0.000000
1784017667.885331,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017667.885851,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017667.886351,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.440000,0.000000,0.000000
1784017667.887029,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.440000,0.000000,0.000000
1784017667.912468,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017667.963856,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.070000,0.000000,0.000000
1784017667.964599,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.900000,0.000000,0.000000
1784017668.052227,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017668.080782,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.000000
1784017668.081405,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017668.174181,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017668.302574,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.400000,0.000000,0.000000
1784017668.374084,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017668.423326,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017668.494157,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017668.543301,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.000000
1784017668.602795,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.030000,0.000000
1784017668.719770,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.260000,0.000000,0.000000
1784017668.816747,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.610000,0.000000,0.000000
1784017668.866308,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.610000,0.000000,0.250000
1784017668.866851,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.800000,0.000000,0.000000
1784017668.867921,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.260000,0.000000,0.250000
1784017668.868407,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.900000,0.000000,0.000000
1784017668.868822,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017668.917983,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017669.034396,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017669.085417,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017669.155758,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.000000
1784017669.241094,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017669.269002,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017669.298353,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017669.325969,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.900000,0.000000,0.000000
1784017669.374599,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.000000
1784017669.375145,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.440000,0.000000,0.000000
1784017669.424768,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017669.425317,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.900000,0.000000,0.000000
1784017669.425917,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.710000,0.000000,0.000000
1784017669.426341,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.900000,0.000000,0.000000
1784017669.479007,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.900000,0.000000,0.000000
1784017669.539840,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.800000,0.000000,0.000000
1784017669.540576,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.800000,0.000000,0.000000
1784017669.590896,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.900000,0.000000,0.000000
1784017669.695443,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.090000,0.000000,0.000000
1784017669.796525,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.900000,0.000000,0.000000
1784017669.846410,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000
1784017669.894500,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.090000,0.000000,0.000000
1784017669.895359,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.170000,0.000000,0.000000
1784017670.016716,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017670.336478,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.730000,0.000000,0.250000
1784017670.388084,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.500000
1784017670.827008,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.650000,0.000000,0.000000
1784017670.932753,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017671.331949,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.900000,0.000000,0.000000
1784017671.333019,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.820000,0.000000,0.000000
1784017671.381336,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.180000,0.000000,0.000000
1784017671.471039,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.390000,0.000000,0.000000
1784017671.696345,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000
1784017671.854580,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000
1784017671.902297,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.040000,0.000000,0.000000
1784017672.007634,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.260000,0.000000,0.000000
1784017672.230994,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.690000,0.000000,0.000000
1784017672.336513,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.570000,0.000000,0.000000
1784017672.363300,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.190000,0.000000,0.000000
1784017672.363802,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.530000,0.000000,0.000000
1784017672.364206,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.340000,0.000000,0.000000
1784017672.414584,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.070000,0.000000,0.250000
1784017672.415147,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.900000,0.000000,0.000000
1784017672.416133,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.050000,0.000000,0.000000
1784017672.576348,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.400000,0.000000,0.000000
1784017672.656442,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.340000,0.000000,0.000000
1784017672.684370,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.190000,0.000000,0.000000
1784017672.684980,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.340000,0.000000,0.000000
1784017672.762033,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.400000,0.000000,0.000000
1784017672.853366,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.610000,0.000000,0.000000
1784017672.902151,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.180000,0.000000,0.250000
1784017672.902690,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.680000,0.000000,0.000000
1784017672.903093,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,8.780000,0.000000,0.000000
1784017672.903495,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.820000,0.000000,0.000000
1784017672.956285,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.090000,0.000000,0.000000
1784017673.124436,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017673.272821,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.260000,0.000000,0.000000
1784017673.337132,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.260000,0.000000,0.000000
1784017673.549908,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.600000,0.000000,0.000000
1784017673.849064,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.090000,0.000000,0.000000
1784017673.897728,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.000000
1784017674.022290,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.500000
1784017674.089063,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017674.202555,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,17.200000,0.000000,0.000000
1784017674.255297,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,17.770000,0.000000,0.000000
1784017674.255996,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,17.770000,0.000000,0.000000
1784017674.307092,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.820000,0.000000,0.000000
1784017674.309101,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.820000,0.000000,0.000000
1784017674.457401,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.820000,0.000000,0.000000
1784017674.532579,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.820000,0.000000,0.000000
1784017674.533221,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.640000,0.000000,0.000000
1784017674.622429,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.640000,0.000000,0.000000
1784017674.810337,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.460000,0.000000,0.000000
1784017674.838179,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.290000,0.000000,0.000000
1784017674.866754,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.460000,0.000000,0.000000
1784017674.896293,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.930000,0.000000,0.000000
1784017675.131656,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16.460000,0.000000,0.000000
1784017675.344055,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.600000,0.000000,0.000000
1784017675.344960,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.930000,0.000000,0.000000
1784017675.396363,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.930000,0.000000,0.000000
1784017675.396920,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.600000,0.000000,0.000000
1784017675.397346,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.770000,0.000000,0.000000
1784017675.561261,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017675.814194,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017675.881721,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.090000,0.000000,0.000000
1784017675.971469,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017676.199336,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.090000,0.000000,0.000000
1784017676.732667,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.600000,0.000000,0.000000
1784017676.795369,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.260000,0.000000,0.000000
1784017676.795898,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017677.456634,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.250000
1784017677.800995,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.260000,0.000000,0.000000
1784017677.890958,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017678.012774,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017678.117730,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017678.171597,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,15.430000,0.000000,0.000000
1784017678.296263,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017678.447282,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017678.504127,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.656457,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.685560,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.686060,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.000000
1784017678.715700,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.670000,0.000000,0.000000
1784017678.746091,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.820000,0.000000,0.000000
1784017678.746622,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.781315,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.000000
1784017678.781826,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017678.841463,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017678.842022,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.900905,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017678.936982,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017678.998267,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.250000
1784017678.998832,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.030000,0.000000
1784017679.076628,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.169260,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017679.169774,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.331344,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017679.443785,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.609002,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017679.844125,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017679.844983,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017679.897265,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017679.897812,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.898457,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.898908,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017679.899325,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.089269,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017680.171784,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.239206,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017680.292432,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017680.341681,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017680.342235,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017680.392864,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.750000
1784017680.393407,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.395284,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017680.423805,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017680.452993,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017680.453536,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.453953,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.526770,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.638012,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.690899,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.691519,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.742111,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017680.847049,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017681.214066,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.358579,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017681.359236,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.419523,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017681.420176,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.478952,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.560556,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.621060,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017681.622712,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.636441,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017681.656471,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017681.658006,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.664230,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.000000
1784017681.763856,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.768979,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.806605,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017681.807736,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.829396,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.837041,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.838764,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017681.839429,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017681.848126,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017681.860007,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.250000
1784017681.882726,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017681.934884,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.043902,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017682.044502,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.930000,0.000000,0.000000
1784017682.104640,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.250000
1784017682.105505,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.137136,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.211895,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017682.253543,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017682.340253,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.340816,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017682.381375,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.451504,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.250000
1784017682.489051,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.510761,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.970000,0.000000,0.000000
1784017682.511290,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.543038,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.556300,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.557427,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.581620,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.595740,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.770000,0.000000,0.000000
1784017682.596373,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.621481,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.250000
1784017682.641767,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13.820000,0.000000,0.000000
1784017682.642457,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.643072,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.661976,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.280000,0.000000,0.000000
1784017682.669612,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.797283,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.600000,0.000000,0.000000
1784017682.798704,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.440000,0.000000,0.000000
1784017682.831007,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
1784017682.831560,0,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,14.130000,0.000000,0.000000
